date,rank,author,title
1985-08-03 23:56:24,91,John Fogerty,Centerfield
1985-08-03 23:56:24,92,Mary Jane Girls,In My House
1985-08-03 23:56:24,93,Supertramp,Cannonball
1985-08-03 23:56:24,94,Wham!,Everything She Wants
1985-08-03 23:56:24,95,Harold Faltermeyer,Axel F
1985-08-03 23:56:24,96,Stephanie Mills,Bit By Bit (Theme From Fletch)
1985-08-03 23:56:24,97,Peabo Bryson,Take No Prisoners (In The Game Of Love)
1985-08-03 23:56:24,98,Jean Knight,My Toot Toot
1985-08-03 23:56:24,99,George Thorogood & The Destroyers,Willie & The Hand Jive
1985-08-03 23:56:24,100,Sister Sledge,Frankie
1984-08-03 18:07:12,1,Prince,When Doves Cry
1984-08-03 18:07:12,2,Ray Parker Jr.,Ghostbusters
1984-08-03 18:07:12,3,The Jacksons,State of Shock
1984-08-03 18:07:12,4,Bruce Springsteen,Dancing In The Dark
1984-08-03 18:07:12,5,Tina Turner,What's Love Got To Do With It
1984-08-03 18:07:12,6,Rod Stewart,Infatuation
1984-08-03 18:07:12,7,Elton John,Sad Songs (say So Much)
1984-08-03 18:07:12,8,Lionel Richie,Stuck On You
1984-08-03 18:07:12,9,Ollie And Jerry,Breakin'...there's No Stopping Us
1984-08-03 18:07:12,10,Dan Hartman,I Can Dream About You
1984-08-03 18:07:12,11,Billy Idol,Eyes Without A Face
1984-08-03 18:07:12,12,ZZ Top,Legs
1984-08-03 18:07:12,13,The Pointer Sisters,Jump (for My Love)
1984-08-03 18:07:12,14,Thompson Twins,Doctor! Doctor!
1984-08-03 18:07:12,15,Peabo Bryson,If Ever You're In My Arms Again
1984-08-03 18:07:12,16,Van Halen,Panama
1984-08-03 18:07:12,17,Corey Hart,Sunglasses At Night
1984-08-03 18:07:12,18,Mike Reno And Ann Wilson,Almost Paradise...Love Theme From Footloose
1984-08-03 18:07:12,19,Ratt,Round And Round
1984-08-03 18:07:12,20,The Cars,Magic
1984-08-03 18:07:12,21,Laura Branigan,Self Control
1984-08-03 18:07:12,22,Kenny Loggins,I'm Free (Heaven Helps The Man)
1984-08-03 18:07:12,23,John Waite,Missing You
1984-08-03 18:07:12,24,Steve Perry,She's Mine
1984-08-03 18:07:12,25,Glenn Frey,Sexy Girl
1984-08-03 18:07:12,26,Billy Squier,Rock Me Tonite
1984-08-03 18:07:12,27,Eddy Grant,Romancing The Stone
1984-08-03 18:07:12,28,Peter Wolf,Lights Out
1984-08-03 18:07:12,29,Huey Lewis & The News,If This Is It
1984-08-03 18:07:12,30,Sergio Mendes,Alibis
1984-08-03 18:07:12,31,Sheila E.,The Glamorous Life
1984-08-03 18:07:12,32,Go-Go's,Turn To You
1984-08-03 18:07:12,33,Scandal Featuring Patty Smyth,The Warrior
1984-08-03 18:07:12,34,Cyndi Lauper,She Bop
1984-08-03 18:07:12,35,Duran Duran,The Reflex
1984-08-03 18:07:12,36,Julio Iglesias & Diana Ross,All Of You
1984-08-03 18:07:12,37,Jermaine Jackson,Dynamite
1984-08-03 18:07:12,38,Face To Face,10-9-8
1984-08-03 18:07:12,39,Billy Joel,Leave A Tender Moment Alone
1984-08-03 18:07:12,40,Night Ranger,When You Close Your Eyes
1984-08-03 18:07:12,41,Wang Chung,Dance Hall Days
1984-08-03 18:07:12,42,Slade,"My, Oh My"
1984-08-03 18:07:12,43,Bananarama,Cruel Summer
1984-08-03 18:07:12,44,Eurythmics,Right By Your Side
1984-08-03 18:07:12,45,Prince And The Revolution,Let's Go Crazy
1984-08-03 18:07:12,46,Teddy Pendergrass And Whitney Houston,Hold Me
1984-08-03 18:07:12,47,Rick James,17
1984-08-03 18:07:12,48,Sammy Hagar,Two Sides Of Love
1984-08-03 18:07:12,49,Huey Lewis & The News,The Heart Of Rock & Roll
1984-08-03 18:07:12,50,Jefferson Starship,No Way Out
1984-08-03 18:07:12,51,The Cars,Drive
1984-08-03 18:07:12,52,Robin Gibb,Boys Do Fall In Love
1984-08-03 18:07:12,53,Chris de Burgh,High On Emotion
1984-08-03 18:07:12,54,Tony Carey,The First Day Of Summer
1984-08-03 18:07:12,55,Spandau Ballet,Only When You Leave
1984-08-03 18:07:12,56,Madonna,Borderline
1984-08-03 18:07:12,57,Twisted Sister,We're Not Gonna Take It
1984-08-03 18:07:12,58,Lindsey Buckingham,Go Insane
1984-08-03 18:07:12,59,Quiet Riot,"Mama, Weer All Crazee Now"
1984-08-03 18:07:12,60,Joe Jackson,Happy Ending
1984-08-03 18:07:12,61,Chicago,Hard Habit To Break
1984-08-03 18:07:12,62,Laura Branigan,The Lucky One
1984-08-03 18:07:12,63,Cyndi Lauper,Time After Time
1984-08-03 18:07:12,64,Newcleus,Jam On It
1984-08-03 18:07:12,65,Chicago,Stay The Night
1984-08-03 18:07:12,66,Deniece Williams,Let's Hear It For The Boy
1984-08-03 18:07:12,67,Rick Springfield,Don't Walk Away
1984-08-03 18:07:12,68,Michael Jackson,Farewell My Summer Love
1984-08-03 18:07:12,69,Genesis,Taking It All Too Hard
1984-08-03 18:07:12,70,Steve Perry,"Oh, Sherrie"
1984-08-03 18:07:12,71,Van Stephenson,Modern Day Delilah
1984-08-03 18:07:12,72,Night Ranger,Sister Christian
1984-08-03 18:07:12,73,Scorpions,Still Loving You
1984-08-03 18:07:12,74,Queen,It's A Hard Life
1984-08-03 18:07:12,75,M + M,Black Stations/White Stations
1984-08-03 18:07:12,76,The Style Council,You're The Best Thing
1984-08-03 18:07:12,77,Carol Lynn Townes,99 1/2
1984-08-03 18:07:12,78,Elvis Costello & The Atrractions,The Only Flame In Town
1984-08-03 18:07:12,79,Cherelle,I Didn't Mean To Turn You On
1984-08-03 18:07:12,80,Irene Cara,You Were Made For Me
1984-08-03 18:07:12,81,Giorgio Moroder (Featuring Paul Engeman),Reach Out
1984-08-03 18:07:12,82,INXS,I Send A Message
1984-08-03 18:07:12,83,Van Stephenson,What The Big Girls Do
1984-08-03 18:07:12,84,Rockwell,Obscene Phone Caller
1984-08-03 18:07:12,85,Coyote Sisters,Straight From The Heart (Into Your Life)
1984-08-03 18:07:12,86,Bus Boys,Cleanin' Up The Town
1984-08-03 18:07:12,87,The Pointer Sisters,I'm So Excited
1984-08-03 18:07:12,88,Grand Master Melle Mel And The Furious Five With Mr Ness & Cowboy,Beatstreet
1984-08-03 18:07:12,89,Patrice Rushen,Feels So Real (Won't Let Go)
1984-08-03 18:07:12,90,Karen Kamon,Loverboy
1984-08-03 18:07:12,91,Jocelyn Brown,Somebody Else's Guy
1984-08-03 18:07:12,92,Lionel Richie,Hello
1984-08-03 18:07:12,93,Johnny Mathis,Simple
1984-08-03 18:07:12,94,Ronnie Milsap,She Loves My Car
1984-08-03 18:07:12,95,Joe Jackson,You Can't Get What You Want
1984-08-03 18:07:12,96,Juice Newton,A Little Love
1984-08-03 18:07:12,97,Phil Collins,Against All Odds (Take A Look At Me Now)
1984-08-03 18:07:12,98,Culture Club,It's A Miracle
1984-08-03 18:07:12,99,Yes,It Can Happen
1984-08-03 18:07:12,100,Bon Jovi,She Don't Know Me
1983-08-04 12:18:00,1,The Police,Every Breath You Take
1983-08-04 12:18:00,2,Eurythmics,Sweet Dreams (Are Made Of This)
1983-08-04 12:18:00,3,Donna Summer,She Works Hard For The Money
1983-08-04 12:18:00,4,Duran Duran,Is There Something I Should Know
1983-08-04 12:18:00,5,Irene Cara,Flashdance...What A Feeling
1983-08-04 12:18:00,6,Eddy Grant,Electric Avenue
1983-08-04 12:18:00,7,Michael Sembello,Maniac
1983-08-04 12:18:00,8,Sergio Mendes,Never Gonna Let You Go
1983-08-04 12:18:00,9,Stevie Nicks,Stand Back
1983-08-04 12:18:00,10,Michael Jackson,Wanna Be Startin' Somethin'
1983-08-04 12:18:00,11,Men At Work,It's A Mistake
1983-08-04 12:18:00,12,Madness,Our House
1983-08-04 12:18:00,13,The Human League,(Keep Feeling) Fascination
1983-08-04 12:18:00,14,Loverboy,Hot Girls In Love
1983-08-04 12:18:00,15,Bryan Adams,Cuts Like A Knife
1983-08-04 12:18:00,16,The Kinks,Come Dancing
1983-08-04 12:18:00,17,Prince,1999
1983-08-04 12:18:00,18,David Bowie,China Girl
1983-08-04 12:18:00,19,Def Leppard,Rock Of Ages
1983-08-04 12:18:00,20,Culture Club,I'll Tumble 4 Ya
1983-08-04 12:18:00,21,The Fixx,Saved By Zero
1983-08-04 12:18:00,22,Taco,Puttin' On The Ritz
1983-08-04 12:18:00,23,Quarterflash,Take Me To Heart
1983-08-04 12:18:00,24,Electric Light Orchestra,Rock 'n' Roll Is King
1983-08-04 12:18:00,25,Jackson Browne,Lawyers In Love
1983-08-04 12:18:00,26,Rod Stewart,Baby Jane
1983-08-04 12:18:00,27,Michael Jackson,Human Nature
1983-08-04 12:18:00,28,Journey,After The Fall
1983-08-04 12:18:00,29,Billy Joel,Tell Her About It
1983-08-04 12:18:00,30,Rick Springfield,Human Touch
1983-08-04 12:18:00,31,Diana Ross,Pieces Of Ice
1983-08-04 12:18:00,32,Men Without Hats,The Safety Dance
1983-08-04 12:18:00,33,America,The Border
1983-08-04 12:18:00,34,Kajagoogoo,Too Shy
1983-08-04 12:18:00,35,Asia,Don't Cry
1983-08-04 12:18:00,36,Joan Jett & The Blackhearts,Fake Friends
1983-08-04 12:18:00,37,Shalamar,Dead Giveaway
1983-08-04 12:18:00,38,Rita Coolidge,All Time High
1983-08-04 12:18:00,39,The Hollies,Stop In The Name Of Love
1983-08-04 12:18:00,40,Charlie,It's Inevitable
1983-08-04 12:18:00,41,Naked Eyes,"Promises, Promises"
1983-08-04 12:18:00,42,Laura Branigan,How Am I Supposed To Live Without You
1983-08-04 12:18:00,43,Air Supply,Making Love Out Of Nothing At All
1983-08-04 12:18:00,44,Debarge,All This Love
1983-08-04 12:18:00,45,Mtume,Juicy Fruit
1983-08-04 12:18:00,46,Elton John,I'm Still Standing
1983-08-04 12:18:00,47,Bonnie Tyler,Total Eclipse Of The Heart
1983-08-04 12:18:00,48,Louise Tucker,Midnight Blue
1983-08-04 12:18:00,49,Frank Stallone,Far From Over
1983-08-04 12:18:00,50,Jeffrey Osborne,Don't You Get So Mad
1983-08-04 12:18:00,51,Stray Cats,(she's) Sexy + 17
1983-08-04 12:18:00,52,Martin Briley,The Salt In My Tears
1983-08-04 12:18:00,53,Peabo Bryson/Roberta Flack,"Tonight, I Celebrate My Love"
1983-08-04 12:18:00,54,"Crosby, Stills & Nash",War Games
1983-08-04 12:18:00,55,Paul Anka,Hold Me 'til The Mornin' Comes
1983-08-04 12:18:00,56,Smokey Robinson & Barbara Mitchell,Blame It On Love
1983-08-04 12:18:00,57,Little River Band,You're Driving Me Out Of My Mind
1983-08-04 12:18:00,58,George Benson,Lady Love Me (One More Time)
1983-08-04 12:18:00,59,The Tubes,Tip Of My Tongue
1983-08-04 12:18:00,60,Elton John,Kiss The Bride
1983-08-04 12:18:00,61,Dave Edmunds,Slipping Away
1983-08-04 12:18:00,62,Zebra,Who's Behind The Door?
1983-08-04 12:18:00,63,Culture Club,Time (Clock Of The Heart)
1983-08-04 12:18:00,64,Meco,Ewok Celebration
1983-08-04 12:18:00,65,ZZ Top,Sharp Dressed Man
1983-08-04 12:18:00,66,A Flock Of Seagulls,Wishing (If I Had A Photograph Of You)
1983-08-04 12:18:00,67,Spandau Ballet,True
1983-08-04 12:18:00,68,Tony Carey,West Coast Summer Nights
1983-08-04 12:18:00,69,The Tubes,She's A Beauty
1983-08-04 12:18:00,70,Styx,Don't Let It End
1983-08-04 12:18:00,71,James Ingram And Patti Austin,How Do You Keep The Music Playing
1983-08-04 12:18:00,72,Rick James,Cold Blooded
1983-08-04 12:18:00,73,Talking Heads,Burning Down The House
1983-08-04 12:18:00,74,Billy Idol,White Wedding
1983-08-04 12:18:00,75,Daryl Hall John Oates,Family Man
1983-08-04 12:18:00,76,Haysi Fantayzee,Shiny Shiny
1983-08-04 12:18:00,77,Roman Holliday,Stand By
1983-08-04 12:18:00,78,Aretha Franklin,Get It Right
1983-08-04 12:18:00,79,The Doobie Brothers,You Belong To Me
1983-08-04 12:18:00,80,R.E.M.,Radio Free Europe
1983-08-04 12:18:00,81,F.R. David,Words
1983-08-04 12:18:00,82,The Plimsouls,A Million Miles Away
1983-08-04 12:18:00,83,The Manhattans,Crazy
1983-08-04 12:18:00,84,Engelbert Humperdinck,Til You And Your Lover Are Lovers Again
1983-08-04 12:18:00,85,Donnie Iris,Do You Compute?
1983-08-04 12:18:00,86,Robert Plant,Big Log
1983-08-04 12:18:00,87,Michael Jackson,Beat It
1983-08-04 12:18:00,88,Champaign,Try Again
1983-08-04 12:18:00,89,Naked Eyes,Always Something There To Remind Me
1983-08-04 12:18:00,90,Tears For Fears,Change
1983-08-04 12:18:00,91,David Bowie,Let's Dance
1983-08-04 12:18:00,92,Lindsey Buckingham,Holiday Road
1983-08-04 12:18:00,93,Rick Springfield,Affair Of The Heart
1983-08-04 12:18:00,94,Toto,Waiting For Your Love
1983-08-04 12:18:00,95,Kissing The Pink,Maybe This Day
1983-08-04 12:18:00,96,The B-52s,Legal Tender
1983-08-04 12:18:00,97,INXS,Don't Change
1983-08-04 12:18:00,98,Mitch Ryder,When You Were Mine
1983-08-04 12:18:00,99,Red Rockers,China
1983-08-04 12:18:00,100,Lee Greenwood,I.o.u.
1982-08-04 06:28:48,1,Survivor,Eye Of The Tiger
1982-08-04 06:28:48,2,John Cougar,Hurts So Good
1982-08-04 06:28:48,3,The Steve Miller Band,Abracadabra
1982-08-04 06:28:48,4,Fleetwood Mac,Hold Me
1982-08-04 06:28:48,5,Chicago,Hard To Say I'm Sorry
1982-08-04 06:28:48,6,Toto,Rosanna
1982-08-04 06:28:48,7,Air Supply,Even The Nights Are Better
1982-08-04 06:28:48,8,REO Speedwagon,Keep The Fire Burnin'
1982-08-04 06:28:48,9,The Motels,Only The Lonely
1982-08-04 06:28:48,10,The Human League,Don't You Want Me
1982-08-04 06:28:48,11,"Crosby, Stills & Nash",Wasted On The Way
1982-08-04 06:28:48,12,Go-Go's,Vacation
1982-08-04 06:28:48,13,Dazz Band,Let It Whip
1982-08-04 06:28:48,14,Paul McCartney,Take It Away
1982-08-04 06:28:48,15,Melissa Manchester,You Should Hear How She Talks About You
1982-08-04 06:28:48,16,Donna Summer,Love Is In Control (Finger On The Trigger)
1982-08-04 06:28:48,17,Soft Cell,Tainted Love
1982-08-04 06:28:48,18,Juice Newton,Love's Been A Little Bit Hard On Me
1982-08-04 06:28:48,19,Karla Bonoff,Personally
1982-08-04 06:28:48,20,Stevie Wonder,Do I Do
1982-08-04 06:28:48,21,Rick Springfield,What Kind Of Fool Am I
1982-08-04 06:28:48,22,Kenny Rogers,Love Will Turn You Around
1982-08-04 06:28:48,23,Gary U.S. Bonds,Out Of Work
1982-08-04 06:28:48,24,Eddie Money,Think I'm In Love
1982-08-04 06:28:48,25,The Pointer Sisters,American Music
1982-08-04 06:28:48,26,Kim Wilde,Kids In America
1982-08-04 06:28:48,27,Men At Work,Who Can It Be Now?
1982-08-04 06:28:48,28,The Alan Parsons Project,Eye In The Sky
1982-08-04 06:28:48,29,Jennifer Holliday,And I Am Telling You I'm Not Going
1982-08-04 06:28:48,30,Leslie Pearl,If The Love Fits Wear It
1982-08-04 06:28:48,31,Glenn Frey,I Found Somebody
1982-08-04 06:28:48,32,Genesis,Paperlate
1982-08-04 06:28:48,33,John Cougar,Jack & Diane
1982-08-04 06:28:48,34,Daryl Hall John Oates,Your Imagination
1982-08-04 06:28:48,35,38 Special,Caught Up In You
1982-08-04 06:28:48,36,Billy Idol,Hot In The City
1982-08-04 06:28:48,37,Haircut One Hundred,Love Plus One
1982-08-04 06:28:48,38,Herb Alpert,Route 101
1982-08-04 06:28:48,39,Journey,Still They Ride
1982-08-04 06:28:48,40,The Gap Band,Early In The Morning
1982-08-04 06:28:48,41,The Rolling Stones,Going To A Go-Go
1982-08-04 06:28:48,42,Jeffrey Osborne,I Really Don't Need No Light
1982-08-04 06:28:48,43,Elton John,Blue Eyes
1982-08-04 06:28:48,44,Marshall Crenshaw,"Someday, Someway"
1982-08-04 06:28:48,45,Asia,Only Time Will Tell
1982-08-04 06:28:48,46,Ray Parker Jr.,Let Me Go
1982-08-04 06:28:48,47,Missing Persons,Words
1982-08-04 06:28:48,48,Frank Zappa,Valley Girl
1982-08-04 06:28:48,49,Paul Davis,Love Or Let Me Be Lonely
1982-08-04 06:28:48,50,April Wine,Enough Is Enough
1982-08-04 06:28:48,51,Jermaine Jackson,Let Me Tickle Your Fancy
1982-08-04 06:28:48,52,A Flock Of Seagulls,I Ran (So Far Away)
1982-08-04 06:28:48,53,Larry Elgart And His Manhattan Swing Orchestra,Hooked On Swing
1982-08-04 06:28:48,54,Laura Branigan,Gloria
1982-08-04 06:28:48,55,Eye To Eye,Nice Girls
1982-08-04 06:28:48,56,Joan Jett & The Blackhearts,Do You Wanna Touch Me (Oh Yeah)
1982-08-04 06:28:48,57,Ronnie Milsap,Any Day Now
1982-08-04 06:28:48,58,Roberta Flack,I'm The One
1982-08-04 06:28:48,59,Alabama,Take Me Down
1982-08-04 06:28:48,60,America,You Can Do Magic
1982-08-04 06:28:48,61,Jackson Browne,Somebody's Baby
1982-08-04 06:28:48,62,707,Mega Force
1982-08-04 06:28:48,63,Michael Murphey,What's Forever For
1982-08-04 06:28:48,64,Afrika Bambaataa & The Soul Sonic Force,Planet Rock
1982-08-04 06:28:48,65,Aldo Nova,Foolin' Yourself
1982-08-04 06:28:48,66,Jerry Reed,She Got The Goldmine (i Got The Shaft)
1982-08-04 06:28:48,67,Dayton,Hot Fun In The Summertime
1982-08-04 06:28:48,68,The Clash,Should I Stay Or Should I Go
1982-08-04 06:28:48,69,Michael McDonald,I Keep Forgettin' (Every Time You're Near)
1982-08-04 06:28:48,70,Axe,Now Or Never
1982-08-04 06:28:48,71,Barry Manilow,Oh Julie
1982-08-04 06:28:48,72,Randy Meisner,Never Been In Love
1982-08-04 06:28:48,73,Queen,Calling All Girls
1982-08-04 06:28:48,74,Carly Simon,Why
1982-08-04 06:28:48,75,Bill Champlin,Sara
1982-08-04 06:28:48,76,Walter Murphy,Themes From E.T. (The Extra-Terrestrial)
1982-08-04 06:28:48,77,Dolly Parton,I Will Always Love You
1982-08-04 06:28:48,78,Toto,Make Believe
1982-08-04 06:28:48,79,Foreigner,Luanne
1982-08-04 06:28:48,80,Joe Fagin,Younger Days
1982-08-04 06:28:48,81,Steve Winwood,Still In The Game
1982-08-04 06:28:48,82,Nicolette Larson,I Only Want To Be With You
1982-08-04 06:28:48,83,Billy Squier,Emotions In Motion
1982-08-04 06:28:48,84,John Denver,Seasons Of The Heart
1982-08-04 06:28:48,85,Cheap Trick,If You Want My Love
1982-08-04 06:28:48,86,Kansas,Play The Game Tonight
1982-08-04 06:28:48,87,Willie Nelson,Let It Be Me
1982-08-04 06:28:48,88,Patrice Rushen,Forget Me Nots
1982-08-04 06:28:48,89,Christopher Atkins,How Can I Live Without Her
1982-08-04 06:28:48,90,Toronto,Your Daddy Don't Know
1982-08-04 06:28:48,91,Asia,Heat Of The Moment
1982-08-04 06:28:48,92,Paul McCartney And Stevie Wonder,Ebony And Ivory
1982-08-04 06:28:48,93,Dr. Hook,Loveline
1982-08-04 06:28:48,94,Willie Nelson,Always On My Mind
1982-08-04 06:28:48,95,Joan Jett & The Blackhearts,Crimson And Clover
1982-08-04 06:28:48,96,Ray Parker Jr.,The Other Woman
1982-08-04 06:28:48,97,Foreigner,Break It Up
1982-08-04 06:28:48,98,Heart,This Man Is Mine
1982-08-04 06:28:48,99,The Reddings,(Sittin' On) The Dock Of The Bay
1982-08-04 06:28:48,100,Ashford & Simpson,Street Corner
1981-08-04 00:39:36,1,Rick Springfield,Jessie's Girl
1981-08-04 00:39:36,2,Diana Ross & Lionel Richie,Endless Love
1981-08-04 00:39:36,3,Joey Scarbury,"Theme From ""Greatest American Hero"" (Believe It or Not)"
1981-08-04 00:39:36,4,Kenny Rogers,I Don't Need You
1981-08-04 00:39:36,5,The Oak Ridge Boys,Elvira
1981-08-04 00:39:36,6,The Pointer Sisters,Slow Hand
1981-08-04 00:39:36,7,The Manhattan Transfer,Boy From New York City
1981-08-04 00:39:36,8,Marty Balin,Hearts
1981-08-04 00:39:36,9,Juice Newton,Queen Of Hearts
1981-08-04 00:39:36,10,Air Supply,The One That You Love
1981-08-04 00:39:36,11,Ronnie Milsap,(There's) No Gettin' Over Me
1981-08-04 00:39:36,12,Kim Carnes,Bette Davis Eyes
1981-08-04 00:39:36,13,Daryl Hall John Oates,You Make My Dreams
1981-08-04 00:39:36,14,Commodores,Lady (You Bring Me Up)
1981-08-04 00:39:36,15,The Alan Parsons Project,Time
1981-08-04 00:39:36,16,Carpenters,Touch Me When We're Dancing
1981-08-04 00:39:36,17,John Schneider,It's Now Or Never
1981-08-04 00:39:36,18,Billy Squier,The Stroke
1981-08-04 00:39:36,19,Stanley Clarke/George Duke,Sweet Baby
1981-08-04 00:39:36,20,Foreigner,Urgent
1981-08-04 00:39:36,21,Phil Collins,In The Air Tonight
1981-08-04 00:39:36,22,Journey,Who's Crying Now
1981-08-04 00:39:36,23,Pablo Cruise,Cool Love
1981-08-04 00:39:36,24,REO Speedwagon,Don't Let Him Go
1981-08-04 00:39:36,25,Stevie Nicks With Tom Petty And The Heartbreakers,Stop Draggin' My Heart Around
1981-08-04 00:39:36,26,Pat Benatar,Fire And Ice
1981-08-04 00:39:36,27,Greg Kihn Band,The Breakup Song (They Don't Write 'Em)
1981-08-04 00:39:36,28,The Moody Blues,Gemini Dream
1981-08-04 00:39:36,29,Gary Wright,Really Wanna Know You
1981-08-04 00:39:36,30,Alabama,Feels So Right
1981-08-04 00:39:36,31,Frankie Smith,Double Dutch Bus
1981-08-04 00:39:36,32,Robbie Patton,Don't Give It Up
1981-08-04 00:39:36,33,Jim Steinman,Rock And Roll Dreams Come Through
1981-08-04 00:39:36,34,Stacy Lattisaw,Love On A Two Way Street
1981-08-04 00:39:36,35,The Tubes,Don't Want To Wait Anymore
1981-08-04 00:39:36,36,Franke & The Knockouts,You're My Girl
1981-08-04 00:39:36,37,Rex Smith/Rachel Sweet,Everlasting Love
1981-08-04 00:39:36,38,Eddie Rabbitt,Step By Step
1981-08-04 00:39:36,39,Electric Light Orchestra,Hold On Tight
1981-08-04 00:39:36,40,Ray Parker Jr. & Raydio,That Old Song
1981-08-04 00:39:36,41,Gino Vannelli,Nightwalker
1981-08-04 00:39:36,42,George Harrison,All Those Years Ago
1981-08-04 00:39:36,43,Blackfoot,Fly Away
1981-08-04 00:39:36,44,Stars On 45,Medley
1981-08-04 00:39:36,45,The Beach Boys,The Beach Boys Medley
1981-08-04 00:39:36,46,Balance,Breaking Away
1981-08-04 00:39:36,47,Point Blank,Nicole
1981-08-04 00:39:36,48,Jefferson Starship,Stranger
1981-08-04 00:39:36,49,Sheena Easton,Modern Girl
1981-08-04 00:39:36,50,Ray Parker Jr. & Raydio,A Woman Needs Love (Just Like You Do)
1981-08-04 00:39:36,51,Rosanne Cash,Seven Year Ache
1981-08-04 00:39:36,52,Gary U.S. Bonds,This Little Girl
1981-08-04 00:39:36,53,Rush,Tom Sawyer
1981-08-04 00:39:36,54,Styx,Nothing Ever Goes As Planned
1981-08-04 00:39:36,55,Neil Diamond,America
1981-08-04 00:39:36,56,The Moody Blues,The Voice
1981-08-04 00:39:36,57,Climax Blues Band,I Love You
1981-08-04 00:39:36,58,Silver Condor,You Could Take My Heart Away
1981-08-04 00:39:36,59,Lulu,I Could Never Miss You (More Than I Do)
1981-08-04 00:39:36,60,Mickey Gilley,You Don't Know Me
1981-08-04 00:39:36,61,Sheena Easton,For Your Eyes Only
1981-08-04 00:39:36,62,Teena Marie,Square Biz
1981-08-04 00:39:36,63,The Afternoon Delights,General Hospi-tale
1981-08-04 00:39:36,64,Don Felder,Heavy Metal (Takin' A Ride)
1981-08-04 00:39:36,65,Gary U.S. Bonds,Jolé Blon
1981-08-04 00:39:36,66,Elton John,Chloe
1981-08-04 00:39:36,67,Stars On 45,Medley II
1981-08-04 00:39:36,68,Pure Prairie League,You're Mine Tonight
1981-08-04 00:39:36,69,John Denver,Some Days Are Diamonds (Some Days Are Stone)
1981-08-04 00:39:36,70,Gary O',Pay You Back With Interest
1981-08-04 00:39:36,71,Evelyn King,I'm In Love
1981-08-04 00:39:36,72,Kim Carnes,Draw Of The Cards
1981-08-04 00:39:36,73,Squeeze,Tempted
1981-08-04 00:39:36,74,Rick James,Super Freak (Part I)
1981-08-04 00:39:36,75,Santana,The Sensitive Kind
1981-08-04 00:39:36,76,Mac Davis,Secrets
1981-08-04 00:39:36,77,Icehouse,We Can Get Together
