rating,review,displayName,isVerified,isSuperReviewer,hasSpoilers,hasProfanity,score,timeFromCreation,user.displayName,user.accountLink,user.realm,user.userId,displayImageUrl
5.0,"My favorite movie in years! Beautiful, deep and kept me wanting more. I've seen it twice and I will watch it again. Well done.",Jerry B,False,False,False,False,5.0,"Nov 06, 2021",Jerry B,/user/id/979330254,RT,979330254,
5.0,I am a huge lover of the books and I think this was a worthy adaptation of the beginning of this story.  The acting and directing were really on point.  The only slightly disappointing thing was the placement of the ending but I there is no way this story could have been properly told in 1 movie.  I really hope they do actually make the 2nd movie!,Eden S,False,False,False,False,5.0,"Nov 06, 2021",Eden S,/user/id/979306379,RT,979306379,
5.0,Well done. Best adaptation yet. Can't wait for part two!,James,True,False,False,False,5.0,"Nov 06, 2021",James,,Fandango,30722823-b268-4a4b-a44f-41a5ceaef3be,
5.0,"Absolutely awesome spectacle. Great conceptualisation of an epic tale, true enough to the spirit of the novels, great characterisation, fabulous performances, fantastic cinematography. Best movie I've seen for a long while.",Joel L,False,False,False,False,5.0,"Nov 06, 2021",Joel L,/user/id/978362859,RT,978362859,
4.0,"I was personally super at how easy to manage and understand the story and it's characters, with all the rustle about the movie and the books from before.
I am super excited and invested of what comes next, the allegories, the relationships and the world building aspects to come.
Only disappointed with the amount of discrepancy from promoting Zendaya and her actual input to this story.",Tamara R,False,False,False,False,4.0,"Nov 06, 2021",Tamara R,/user/id/979330205,RT,979330205,
5.0,"Beautiful cinematography! Lovely acting. For those unfamiliar with the story, may be difficult to follow.",Valerie R,True,False,False,False,5.0,"Nov 06, 2021",Valerie R,,Fandango,ef623968-7c42-4219-9f60-fc0630ed7dd4,
5.0,Amazing !! Best movie of 2021,Paul-ewan B,False,False,False,False,5.0,"Nov 06, 2021",Paul-ewan B,/user/id/979330248,RT,979330248,
2.0,Very slow moving--nothing memorable. Very dull!!,Cher G.,True,False,False,False,2.0,"Nov 06, 2021",Cher G.,,Fandango,d639b876-2d9a-4bd2-b5ea-98f6f933f628,
1.0,Slow and boring. Sound was awful and that's something I rarely notice - either too loud and thumping or so soft couldn't hear what the actor said.,Lori F,True,False,False,False,1.0,"Nov 06, 2021",Lori F,,Fandango,4F1D580F-602E-4835-94D2-067DE7F3825D,
5.0,"Very impressive & definitely need to see it on a large screen. All the actors did a great job, script was great. Can't wait for Part 2.",Edward R,False,False,False,False,5.0,"Nov 06, 2021",Edward R,/user/id/978016331,RT,978016331,
4.0,Well directed and visually stunning without too many quickly edited scenes and sensationalized. The political landscape is not as developed in at the as the old movie.,Kenneth B,True,False,False,False,4.0,"Nov 06, 2021",Kenneth B,,Fandango,aa7f1913-d312-43cf-ac5a-1c51e1e2836e,
0.5,"After much deliberation I watched this version of the story.
Sadly it offers little variation to the earlier versions and the fancy graphics don't make up for a story which is now old and superseded by others that remain far more entertaining.
A missed opportunity yet again.",Skippy M,False,False,False,False,0.5,"Nov 06, 2021",Skippy M,/user/id/979265844,RT,979265844,
5.0,"Great acting/actors, special effects, story.  Loved it!",Candace,True,False,False,False,5.0,"Nov 06, 2021",Candace,,Fandango,2a4bb89a-73d7-4c72-8102-e511fdf90d27,
4.5,"dune is a sci-fi epic that is both shot and directed in a way that makes you immersed in this amazing world, with it's phenomenal cast that are very satisfying to see on screen, as well as the amazing score that make some of the scenes dramatic and full of suspense.",yano d,False,False,False,False,4.5,"Nov 06, 2021",yano d,/user/id/979039002,RT,979039002,
4.5,"The background noises were too loud at several points.  The dialogue was close to being drowned out.  However, I am 68 and perhaps that is the real problem.",Donald E,True,False,False,False,4.5,"Nov 06, 2021",Donald E,,Fandango,EE941C4C-6833-4C17-8E4A-C8DF5D8D7177,
5.0,"I love the Dune story, and this movie was so much more than I could've hoped for.  It's beautiful, epic and deep.  The only problem with this movie is that it ends.",Robert G,False,False,False,False,5.0,"Nov 06, 2021",Robert G,/user/id/979329936,RT,979329936,
5.0,so much better than the original,Jeffery,True,False,False,False,5.0,"Nov 06, 2021",Jeffery,,Fandango,71206924-13a8-4b4f-8d8a-192ab8d3ea2f,
4.0,"Elegantly filmed, building up the mood. Visually engaging but at times a little long. Looking forward to the next installment.",Hasan,True,False,False,False,4.0,"Nov 06, 2021",Hasan,,Fandango,03c7216e-86d9-4109-ae9d-ef58ac06aa37,
0.5,to long for no reason -!BORING !!!!,Karol P,False,False,False,False,0.5,"Nov 06, 2021",Karol P,/user/id/899176645,RT,899176645,https://graph.facebook.com/v3.3/100000293086170/picture
5.0,BIG! Epic! Beautiful!,Willgroove,True,False,False,False,5.0,"Nov 06, 2021",Willgroove,,Fandango,DDDD2856-C4C8-4401-89BB-C40464E5C70D,
5.0,"The most visually stunning movie to date, IMHO. Closer to the Herbert tome than anything, yet made. A few little things that stray from the book, but I don't consider them significant. A few additional details, too, that enriched the story. I give my highest praise. Even my non-scifi daughter enjoyed it. ",,False,False,False,False,5.0,"Nov 06, 2021",,,Flixster,182ced7d-d29e-4466-93c4-1b022192ec57,
3.0,"Beautiful but slow, deliberately confusing, and unsatisfying as a whole story - not like other ""part 1"" films (LOTR, Deathly Hallows) where the part 1 still felt like a whole movie - this one feels like it's barely begun.",Eric S,False,False,False,False,3.0,"Nov 06, 2021",Eric S,/user/id/963678889,RT,963678889,
5.0,It's a real crime not seeing this move in the cinema. So move you fat ass of the couch and go see this absolute masterpiece.,Michael K,False,False,False,True,5.0,"Nov 06, 2021",Michael K,/user/id/978467289,RT,978467289,
5.0,"Loved the landscapes and the music, they setup a great background for the awesome cast to tell the story.",Otisredwood,True,False,False,False,5.0,"Nov 06, 2021",Otisredwood,,Fandango,B3E8CA48-AA8F-4CFF-A878-25C2517F3776,
4.0,Pro- Great cinematography. Pro- great acting. Pro- beautiful score. Pro- the directors visualization of the script represented really well. Con- For me there was some pacing issues. Some scenes were unnecessarily too long or too short. ,,False,False,False,False,4.0,"Nov 06, 2021",,,Flixster,9341bb5d-7c98-4c4d-adcd-48f729d10a2b,
5.0,Better more detailed story line. They did not try and condense the story. Great characters emphasized instead of a time factor. The special effects were top notch! A true Sci-Fi movie classic!,Paul H,True,False,False,False,5.0,"Nov 06, 2021",Paul H,,Fandango,3f24e5eb-a853-422b-9b96-c939df393cd0,
5.0,"Dune (2021) is a completely emersive and otherworldly experience.  It's one of the best films I've seen in years, and greatly anticipate the continuation of the story.",Jake,True,False,False,False,5.0,"Nov 06, 2021",Jake,,Fandango,800731fc-7de5-42eb-876a-ac0bc6647d4c,
4.0,"Great beginning to an excellent story. I loved the book, and feared the attempt at a movie would once again suffer.
The 2021 movie did not suffer. Great performances, mind blowing scenery.
Well worth seeing on the big screen.",Larry V,False,False,False,False,4.0,"Nov 06, 2021",Larry V,/user/id/838338478,RT,838338478,
4.5,Best blockbuster of the year; its an achievement.,costas l,False,False,False,False,4.5,"Nov 06, 2021",costas l,/user/id/976968703,RT,976968703,
4.5,sand. the sand was cool,Peam C,False,False,False,False,4.5,"Nov 06, 2021",Peam C,/user/id/Google_115589977097357152237,RT,Google_115589977097357152237,
4.5,"A great adaptation of the book, but can be a little confusing for some that have not read the first book (-1/2 star).  Bring a knowledgeable friend to explain some things.  Amazing music, sounds, visuals, atmosphere, etc.",Ricky P,False,False,False,False,4.5,"Nov 06, 2021",Ricky P,/user/id/979328873,RT,979328873,
5.0,Great movie. It holds very tight to the book but is still approachable for those who haven't read it. I'm really looking forward to part 2.,Nathan S,True,False,False,False,5.0,"Nov 06, 2021",Nathan S,,Fandango,C82C0AEB-A806-4252-9505-7922C3AE72C1,
4.5,"Genuinely amazing! Never once got bored, surprisingly",Indy R,False,False,False,False,4.5,"Nov 06, 2021",Indy R,/user/id/979318247,RT,979318247,
3.0,"This film is way, way better than the original. The effects alone are worth the watch. That said, it moves pretty slow. I found it pretty uninspiring. I might like it more after I see part II.",Matt M,False,False,False,False,3.0,"Nov 06, 2021",Matt M,/user/id/979328828,RT,979328828,
5.0,This is one of the cinematographic masterpieces of our generation.,Leo R,False,False,False,False,5.0,"Nov 06, 2021",Leo R,/user/id/976762352,RT,976762352,https://graph.facebook.com/v3.3/530008087334052/picture
4.0,"Definitely a movie you have to see in theaters, ots visually beautiful with great acting",Mary,True,False,False,False,4.0,"Nov 06, 2021",Mary,,Fandango,2818b954-d151-4cf7-8016-8ae6ff73b20e,
5.0,This is definitely my #1 FAVORITE MOVIE of 2021 since it brought back a dear part of my childhood and made it much better than ever while just being a delicious appetizer for a 2023 main course that was greenlit the day after my birthday,Timothy M,False,False,False,False,5.0,"Nov 06, 2021",Timothy M,/user/id/979328804,RT,979328804,
5.0,Big fan of the original.  Loved this version too.,moviefan,True,False,False,False,5.0,"Nov 06, 2021",moviefan,,Fandango,fa71c726-c13a-440c-a12e-d07175a7ecb5,
1.0,"Visually the movie is beautiful but is like a a lot of disconnected pieces .I felt it just did not flow from one scene to another. It does not explain well the world the action is settled in and all the politics .It left out information about Face dancers and Tleilaxu, did not explained well how noble houses work , the politics, the weapons , shields. It did not get me emotionally connected to the characters . I could not care less who lived and died . Lady Jessica and Paul are showed being weak and too emotional . Yes she worries about her son but she is a trained Bene Gesserit and he is indeed afraid of the future he can see but they are never weak . They both manipulated the fremen to survive and get back in power. I saw all the other movie versions and even if they were not as good as the epic book they were all better than this .",maria d,False,False,False,False,1.0,"Nov 06, 2021",maria d,/user/id/979328478,RT,979328478,
5.0,Very well done.  Super true to the book and perfect casting.,A Walt,True,False,False,False,5.0,"Nov 06, 2021",A Walt,,Fandango,48bcd6ac-7f72-4cf7-a125-e79985050270,
4.5,Movie was FABULOUS a must see movie!! And Helloooo Jason Momoa is in it do I need too say more all the actors in this movie ROCK!!,Erika Sharkey,True,False,False,False,4.5,"Nov 06, 2021",Erika Sharkey,,Fandango,4c254292-d047-49f5-93a9-afe8f6a74d90,
5.0,"História incrível, muito bem desenvolvida, fotografia e trilha sonora impecável, mostra o inicio do protagonista em sua jornada do herói, em nenhum momento o filme fica com diálogos arrastados, atores desenvolvendo bem seus personagens ao longo da trama",Joo Lucas S,False,False,False,False,5.0,"Nov 06, 2021",Joo Lucas S,/user/id/979328586,RT,979328586,
3.0,"Found it a bit boring and overly dramatic even in moments that didn't need to be. I understand there's plenty of source material to condense into a movie, but I actually felt that certain scenes could've been cut or shortened. Found myself constantly waiting for action that never came. Also, wish we could've seen more of the desert worm-- maybe in Part 2",,False,False,False,False,3.0,"Nov 06, 2021",,,Flixster,5358a029-f76b-441a-9004-b55733293522,
5.0,One of the most if not THE most visually stunning movies ever made. All the actors really embraced the motivations of their characters. Cannot wait for part II.,,False,False,False,False,5.0,"Nov 06, 2021",,,Flixster,b98dced1-9889-4953-92e7-9b563c78a3a0,
5.0,Was a great story. Looking forward to hard to,,False,False,False,False,5.0,"Nov 06, 2021",,,Flixster,61c33b42-8861-450e-b331-476b89a530c8,
5.0,Excellent movie very well done!,,False,False,False,False,5.0,"Nov 06, 2021",,,Flixster,444f3a17-6003-45c8-845b-d3b2f0b3cf64,
2.5,It's half of a movie so it gets a half rating,Alex J,False,False,False,False,2.5,"Nov 06, 2021",Alex J,/user/id/979328218,RT,979328218,
4.5,Epic. Incredible world building. Great characters and performances. Can't wait for part two. Only criticism I have is: a little more action in the next one please.,Lonneke B,False,False,False,False,4.5,"Nov 06, 2021",Lonneke B,/user/id/952525301,RT,952525301,https://graph.facebook.com/v3.3/100002549434310/picture
5.0,"Going into this movie I didn't know what to expect. I haven't read the book(s). I haven't looked up the lore. I watched part of the 1984 movie when I was around 12 years old and didn't understand what I was watching - and that was over 30 years ago... So I was apprehensive about how this movie would capture my attention, explain to me the story, and introduce me to the characters of a brand new franchise. A tall order. It's a tough job to get right - but knowing the director, actors, and composer had all hit home runs in the past - I was hopeful. By the end of this movie my eyes were full of wonder, my mind was racing with ideas and concepts of this new universe, and my heart was invested in the stories of these new characters! And the score!! Right from the start I was gripped by how unique, impressive, and immersive the music was. It BELONGS to this movie. It is iconic. Well done! The cast is perfect. I soaked up every second of acting and immediately understood their relationships & motivations. The CGI was near flawless. I never felt like I was looking at something that wasn't really there - It was immersive and seamless. Excellent work. I'm so happy that this is a ""part one"". I can't wait for part 2, I'm excited to see where this goes, and I'm hoping that the last line of the movie holds true: ""This is just the beginning""",Mark G,False,False,False,False,5.0,"Nov 06, 2021",Mark G,/user/id/977855384,RT,977855384,https://graph.facebook.com/v3.3/2148681535197775/picture
